# Energy loss (eV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	Intra-t2g excitations (arb. units)	t2g-eg excitations (arb. units)
            4.3322771549             0.0000536040             0.0001972203             0.0000106633            10.7296322670
            4.3334171549             0.0000535758             0.0001970647             0.0000105423            10.7226387305
            4.3345571549             0.0000535476             0.0001969092             0.0000104226            10.7156380965
            4.3356971549             0.0000535195             0.0001967538             0.0000103043            10.7086303131
            4.3368371549             0.0000534913             0.0001965987             0.0000101872            10.7016153282
            4.3379771549             0.0000534632             0.0001964436             0.0000100714            10.6945930900
            4.3391171549             0.0000534351             0.0001962888             0.0000099569            10.6875635467
            4.3402571549             0.0000534071             0.0001961341             0.0000098436            10.6805266467
            4.3413971549             0.0000533790             0.0001959796             0.0000097316            10.6734823384
            4.3425371549             0.0000533510             0.0001958252             0.0000096208            10.6664305703
            4.3436771549             0.0000533230             0.0001956710             0.0000095112            10.6593712911
            4.3448171549             0.0000532950             0.0001955170             0.0000094028            10.6523044496
            4.3459571549             0.0000532671             0.0001953631             0.0000092956            10.6452299945
            4.3470971549             0.0000532391             0.0001952094             0.0000091895            10.6381478749
            4.3482371549             0.0000532112             0.0001950558             0.0000090846            10.6310580398
            4.3493771549             0.0000531833             0.0001949025             0.0000089809            10.6239604385
            4.3505171549             0.0000531555             0.0001947492             0.0000088783            10.6168550203
            4.3516571549             0.0000531276             0.0001945962             0.0000087768            10.6097417346
            4.3527971549             0.0000530998             0.0001944432             0.0000086765            10.6026205311
            4.3539371549             0.0000530720             0.0001942905             0.0000085772            10.5954913593
            4.3550771549             0.0000530442             0.0001941379             0.0000084791            10.5883541692
            4.3562171549             0.0000530165             0.0001939855             0.0000083820            10.5812089107
            4.3573571549             0.0000529887             0.0001938332             0.0000082860            10.5740555339
            4.3584971549             0.0000529610             0.0001936811             0.0000081910            10.5668939891
            4.3596371549             0.0000529333             0.0001935291             0.0000080971            10.5597242267
            4.3607771549             0.0000529056             0.0001933773             0.0000080043            10.5525461971
            4.3619171549             0.0000528780             0.0001932257             0.0000079124            10.5453598511
            4.3630571549             0.0000528504             0.0001930742             0.0000078216            10.5381651395
            4.3641971549             0.0000528228             0.0001929229             0.0000077317            10.5309620133
            4.3653371549             0.0000527952             0.0001927718             0.0000076429            10.5237504235
            4.3664771549             0.0000527676             0.0001926208             0.0000075550            10.5165303215
            4.3676171549             0.0000527401             0.0001924699             0.0000074681            10.5093016587
            4.3687571549             0.0000527125             0.0001923192             0.0000073822            10.5020643867
            4.3698971549             0.0000526851             0.0001921687             0.0000072972            10.4948184573
            4.3710371549             0.0000526576             0.0001920183             0.0000072132            10.4875638225
            4.3721771549             0.0000526301             0.0001918681             0.0000071301            10.4803004342
            4.3733171549             0.0000526027             0.0001917180             0.0000070479            10.4730282449
            4.3744571549             0.0000525753             0.0001915681             0.0000069666            10.4657472069
            4.3755971549             0.0000525479             0.0001914184             0.0000068862            10.4584572728
            4.3767371549             0.0000525205             0.0001912688             0.0000068067            10.4511583955
            4.3778771549             0.0000524932             0.0001911194             0.0000067281            10.4438505280
            4.3790171549             0.0000524658             0.0001909701             0.0000066504            10.4365336233
            4.3801571549             0.0000524385             0.0001908210             0.0000065735            10.4292076349
            4.3812971549             0.0000524112             0.0001906720             0.0000064975            10.4218725163
            4.3824371549             0.0000523840             0.0001905232             0.0000064223            10.4145282211
            4.3835771549             0.0000523567             0.0001903745             0.0000063480            10.4071747033
            4.3847171549             0.0000523295             0.0001902260             0.0000062745            10.3998119171
            4.3858571549             0.0000523023             0.0001900777             0.0000062018            10.3924398167
            4.3869971549             0.0000522751             0.0001899295             0.0000061299            10.3850583566
            4.3881371549             0.0000522480             0.0001897814             0.0000060588            10.3776674915
            4.3892771549             0.0000522208             0.0001896336             0.0000059885            10.3702671763
            4.3904171549             0.0000521937             0.0001894858             0.0000059190            10.3628573661
            4.3915571549             0.0000521666             0.0001893382             0.0000058503            10.3554380163
            4.3926971549             0.0000521396             0.0001891908             0.0000057824            10.3480090823
            4.3938371549             0.0000521125             0.0001890435             0.0000057152            10.3405705200
            4.3949771549             0.0000520855             0.0001888964             0.0000056487            10.3331222851
            4.3961171549             0.0000520585             0.0001887495             0.0000055830            10.3256643340
            4.3972571549             0.0000520315             0.0001886026             0.0000055180            10.3181966230
            4.3983971549             0.0000520045             0.0001884560             0.0000054538            10.3107191087
            4.3995371549             0.0000519776             0.0001883095             0.0000053903            10.3032317479
            4.4006771549             0.0000519506             0.0001881631             0.0000053275            10.2957344977
            4.4018171549             0.0000519237             0.0001880169             0.0000052654            10.2882273153
            4.4029571549             0.0000518969             0.0001878708             0.0000052039            10.2807101582
            4.4040971549             0.0000518700             0.0001877249             0.0000051432            10.2731829842
            4.4052371549             0.0000518432             0.0001875792             0.0000050832            10.2656457513
            4.4063771549             0.0000518163             0.0001874336             0.0000050238            10.2580984176
            4.4075171549             0.0000517895             0.0001872881             0.0000049651            10.2505409415
            4.4086571549             0.0000517627             0.0001871428             0.0000049071            10.2429732818
            4.4097971549             0.0000517360             0.0001869977             0.0000048497            10.2353953974
            4.4109371549             0.0000517093             0.0001868527             0.0000047930            10.2278072474
            4.4120771549             0.0000516825             0.0001867078             0.0000047369            10.2202087911
            4.4132171549             0.0000516558             0.0001865631             0.0000046814            10.2125999884
            4.4143571549             0.0000516292             0.0001864186             0.0000046265            10.2049807990
            4.4154971549             0.0000516025             0.0001862742             0.0000045723            10.1973511830
            4.4166371549             0.0000515759             0.0001861299             0.0000045187            10.1897111010
            4.4177771549             0.0000515493             0.0001859858             0.0000044657            10.1820605135
            4.4189171549             0.0000515227             0.0001858418             0.0000044133            10.1743993814
            4.4200571549             0.0000514961             0.0001856980             0.0000043615            10.1667276659
            4.4211971549             0.0000514695             0.0001855544             0.0000043102            10.1590453285
            4.4223371549             0.0000514430             0.0001854109             0.0000042596            10.1513523307
            4.4234771549             0.0000514165             0.0001852675             0.0000042095            10.1436486346
            4.4246171549             0.0000513900             0.0001851243             0.0000041600            10.1359342023
            4.4257571549             0.0000513635             0.0001849812             0.0000041111            10.1282089963
            4.4268971549             0.0000513371             0.0001848383             0.0000040627            10.1204729794
            4.4280371549             0.0000513107             0.0001846955             0.0000040148            10.1127261146
            4.4291771549             0.0000512842             0.0001845529             0.0000039675            10.1049683651
            4.4303171549             0.0000512579             0.0001844104             0.0000039207            10.0971996946
            4.4314571549             0.0000512315             0.0001842681             0.0000038745            10.0894200668
            4.4325971549             0.0000512051             0.0001841259             0.0000038288            10.0816294458
            4.4337371549             0.0000511788             0.0001839838             0.0000037836            10.0738277961
            4.4348771549             0.0000511525             0.0001838419             0.0000037389            10.0660150823
            4.4360171549             0.0000511262             0.0001837002             0.0000036947            10.0581912693
            4.4371571549             0.0000510999             0.0001835586             0.0000036511            10.0503563225
            4.4382971549             0.0000510737             0.0001834171             0.0000036079            10.0425102072
            4.4394371549             0.0000510475             0.0001832758             0.0000035652            10.0346528893
            4.4405771549             0.0000510213             0.0001831346             0.0000035230            10.0267843350
            4.4417171549             0.0000509951             0.0001829936             0.0000034813            10.0189045105
            4.4428571549             0.0000509689             0.0001828527             0.0000034401            10.0110133825
            4.4439971549             0.0000509428             0.0001827120             0.0000033993            10.0031109181
            4.4451371549             0.0000509166             0.0001825714             0.0000033590             9.9951970845
            4.4462771549             0.0000508905             0.0001824310             0.0000033192             9.9872718491
            4.4474171549             0.0000508645             0.0001822907             0.0000032798             9.9793351800
            4.4485571549             0.0000508384             0.0001821505             0.0000032408             9.9713870451
            4.4496971549             0.0000508123             0.0001820105             0.0000032023             9.9634274131
            4.4508371549             0.0000507863             0.0001818706             0.0000031643             9.9554562526
            4.4519771549             0.0000507603             0.0001817309             0.0000031267             9.9474735326
            4.4531171549             0.0000507343             0.0001815913             0.0000030895             9.9394792226
            4.4542571549             0.0000507084             0.0001814519             0.0000030527             9.9314732922
            4.4553971549             0.0000506824             0.0001813126             0.0000030164             9.9234557114
            4.4565371549             0.0000506565             0.0001811734             0.0000029805             9.9154264505
            4.4576771549             0.0000506306             0.0001810344             0.0000029450             9.9073854800
            4.4588171549             0.0000506047             0.0001808955             0.0000029099             9.8993327709
            4.4599571549             0.0000505788             0.0001807568             0.0000028752             9.8912682944
            4.4610971549             0.0000505530             0.0001806182             0.0000028409             9.8831920220
            4.4622371549             0.0000505272             0.0001804798             0.0000028070             9.8751039255
            4.4633771549             0.0000505014             0.0001803415             0.0000027735             9.8670039771
            4.4645171549             0.0000504756             0.0001802033             0.0000027403             9.8588921494
            4.4656571549             0.0000504498             0.0001800653             0.0000027076             9.8507684150
            4.4667971549             0.0000504241             0.0001799274             0.0000026752             9.8426327472
            4.4679371549             0.0000503983             0.0001797897             0.0000026432             9.8344851193
            4.4690771549             0.0000503726             0.0001796521             0.0000026116             9.8263255051
            4.4702171549             0.0000503469             0.0001795146             0.0000025803             9.8181538788
            4.4713571549             0.0000503213             0.0001793773             0.0000025494             9.8099702147
            4.4724971549             0.0000502956             0.0001792401             0.0000025189             9.8017744875
            4.4736371549             0.0000502700             0.0001791031             0.0000024887             9.7935666724
            4.4747771549             0.0000502444             0.0001789662             0.0000024589             9.7853467448
            4.4759171549             0.0000502188             0.0001788294             0.0000024294             9.7771146803
            4.4770571549             0.0000501932             0.0001786928             0.0000024002             9.7688704550
            4.4781971549             0.0000501677             0.0001785563             0.0000023714             9.7606140453
            4.4793371549             0.0000501421             0.0001784200             0.0000023429             9.7523454280
            4.4804771549             0.0000501166             0.0001782838             0.0000023148             9.7440645800
            4.4816171549             0.0000500911             0.0001781477             0.0000022869             9.7357714789
            4.4827571549             0.0000500656             0.0001780118             0.0000022594             9.7274661022
            4.4838971549             0.0000500402             0.0001778760             0.0000022322             9.7191484282
            4.4850371549             0.0000500148             0.0001777403             0.0000022054             9.7108184351
            4.4861771549             0.0000499893             0.0001776048             0.0000021788             9.7024761018
            4.4873171549             0.0000499639             0.0001774694             0.0000021525             9.6941214073
            4.4884571549             0.0000499386             0.0001773342             0.0000021266             9.6857543310
            4.4895971549             0.0000499132             0.0001771991             0.0000021010             9.6773748528
            4.4907371549             0.0000498879             0.0001770641             0.0000020756             9.6689829526
            4.4918771549             0.0000498626             0.0001769293             0.0000020506             9.6605786111
            4.4930171549             0.0000498373             0.0001767946             0.0000020258             9.6521618089
            4.4941571549             0.0000498120             0.0001766601             0.0000020013             9.6437325273
            4.4952971549             0.0000497867             0.0001765257             0.0000019771             9.6352907477
            4.4964371549             0.0000497615             0.0001763914             0.0000019532             9.6268364519
            4.4975771549             0.0000497363             0.0001762572             0.0000019296             9.6183696222
            4.4987171549             0.0000497111             0.0001761232             0.0000019063             9.6098902411
            4.4998571549             0.0000496859             0.0001759894             0.0000018832             9.6013982914
            4.5009971549             0.0000496607             0.0001758556             0.0000018604             9.5928937565
            4.5021371549             0.0000496356             0.0001757220             0.0000018378             9.5843766199
            4.5032771549             0.0000496104             0.0001755886             0.0000018156             9.5758468655
            4.5044171549             0.0000495853             0.0001754552             0.0000017935             9.5673044777
            4.5055571549             0.0000495602             0.0001753220             0.0000017718             9.5587494410
            4.5066971549             0.0000495352             0.0001751890             0.0000017503             9.5501817406
            4.5078371549             0.0000495101             0.0001750561             0.0000017290             9.5416013617
            4.5089771549             0.0000494851             0.0001749233             0.0000017080             9.5330082901
            4.5101171549             0.0000494601             0.0001747906             0.0000016873             9.5244025119
            4.5112571549             0.0000494351             0.0001746581             0.0000016668             9.5157840134
            4.5123971549             0.0000494101             0.0001745257             0.0000016465             9.5071527815
            4.5135371549             0.0000493851             0.0001743934             0.0000016264             9.4985088033
            4.5146771549             0.0000493602             0.0001742613             0.0000016066             9.4898520663
            4.5158171549             0.0000493353             0.0001741293             0.0000015871             9.4811825584
            4.5169571549             0.0000493104             0.0001739975             0.0000015677             9.4725002678
            4.5180971549             0.0000492855             0.0001738657             0.0000015486             9.4638051830
            4.5192371549             0.0000492606             0.0001737342             0.0000015297             9.4550972931
            4.5203771549             0.0000492358             0.0001736027             0.0000015111             9.4463765874
            4.5215171549             0.0000492110             0.0001734714             0.0000014926             9.4376430554
            4.5226571549             0.0000491862             0.0001733402             0.0000014744             9.4288966874
            4.5237971549             0.0000491614             0.0001732091             0.0000014564             9.4201374735
            4.5249371549             0.0000491366             0.0001730782             0.0000014386             9.4113654047
            4.5260771549             0.0000491119             0.0001729474             0.0000014210             9.4025804720
            4.5272171549             0.0000490871             0.0001728167             0.0000014036             9.3937826669
            4.5283571549             0.0000490624             0.0001726862             0.0000013865             9.3849719813
            4.5294971549             0.0000490377             0.0001725558             0.0000013695             9.3761484074
            4.5306371549             0.0000490131             0.0001724255             0.0000013527             9.3673119378
            4.5317771549             0.0000489884             0.0001722954             0.0000013361             9.3584625654
            4.5329171549             0.0000489638             0.0001721654             0.0000013198             9.3496002836
            4.5340571549             0.0000489392             0.0001720355             0.0000013036             9.3407250860
            4.5351971549             0.0000489146             0.0001719058             0.0000012876             9.3318369668
            4.5363371549             0.0000488900             0.0001717762             0.0000012718             9.3229359202
            4.5374771549             0.0000488654             0.0001716467             0.0000012562             9.3140219412
            4.5386171549             0.0000488409             0.0001715173             0.0000012408             9.3050950249
            4.5397571549             0.0000488163             0.0001713881             0.0000012255             9.2961551667
            4.5408971549             0.0000487918             0.0001712590             0.0000012104             9.2872023627
            4.5420371549             0.0000487673             0.0001711300             0.0000011956             9.2782366091
            4.5431771549             0.0000487429             0.0001710012             0.0000011808             9.2692579024
            4.5443171549             0.0000487184             0.0001708725             0.0000011663             9.2602662398
            4.5454571549             0.0000486940             0.0001707439             0.0000011519             9.2512616185
            4.5465971549             0.0000486696             0.0001706155             0.0000011378             9.2422440364
            4.5477371549             0.0000486452             0.0001704871             0.0000011237             9.2332134915
            4.5488771549             0.0000486208             0.0001703590             0.0000011099             9.2241699824
            4.5500171549             0.0000485964             0.0001702309             0.0000010962             9.2151135078
            4.5511571549             0.0000485721             0.0001701030             0.0000010827             9.2060440671
            4.5522971549             0.0000485478             0.0001699751             0.0000010693             9.1969616597
            4.5534371549             0.0000485235             0.0001698475             0.0000010561             9.1878662858
            4.5545771549             0.0000484992             0.0001697199             0.0000010430             9.1787579456
            4.5557171549             0.0000484749             0.0001695925             0.0000010301             9.1696366398
            4.5568571549             0.0000484507             0.0001694652             0.0000010174             9.1605023695
            4.5579971549             0.0000484264             0.0001693380             0.0000010048             9.1513551362
            4.5591371549             0.0000484022             0.0001692110             0.0000009924             9.1421949417
            4.5602771549             0.0000483780             0.0001690841             0.0000009801             9.1330217882
            4.5614171549             0.0000483538             0.0001689573             0.0000009680             9.1238356783
            4.5625571549             0.0000483297             0.0001688306             0.0000009560             9.1146366148
            4.5636971549             0.0000483055             0.0001687041             0.0000009441             9.1054246012
            4.5648371549             0.0000482814             0.0001685777             0.0000009324             9.0961996410
            4.5659771549             0.0000482573             0.0001684514             0.0000009208             9.0869617384
            4.5671171549             0.0000482332             0.0001683253             0.0000009094             9.0777108978
            4.5682571549             0.0000482091             0.0001681992             0.0000008981             9.0684471239
            4.5693971549             0.0000481851             0.0001680733             0.0000008869             9.0591704219
            4.5705371549             0.0000481611             0.0001679475             0.0000008759             9.0498807974
            4.5716771549             0.0000481370             0.0001678219             0.0000008650             9.0405782563
            4.5728171549             0.0000481131             0.0001676964             0.0000008543             9.0312628048
            4.5739571549             0.0000480891             0.0001675710             0.0000008436             9.0219344496
            4.5750971549             0.0000480651             0.0001674457             0.0000008331             9.0125931977
            4.5762371549             0.0000480412             0.0001673205             0.0000008228             9.0032390565
            4.5773771549             0.0000480172             0.0001671955             0.0000008125             8.9938720338
            4.5785171549             0.0000479933             0.0001670706             0.0000008024             8.9844921376
            4.5796571549             0.0000479694             0.0001669458             0.0000007924             8.9750993765
            4.5807971549             0.0000479456             0.0001668212             0.0000007825             8.9656937594
            4.5819371549             0.0000479217             0.0001666966             0.0000007727             8.9562752955
            4.5830771549             0.0000478979             0.0001665722             0.0000007631             8.9468439944
            4.5842171549             0.0000478741             0.0001664480             0.0000007535             8.9373998660
            4.5853571549             0.0000478503             0.0001663238             0.0000007441             8.9279429207
            4.5864971549             0.0000478265             0.0001661998             0.0000007348             8.9184731693
            4.5876371549             0.0000478027             0.0001660759             0.0000007256             8.9089906227
            4.5887771549             0.0000477790             0.0001659521             0.0000007166             8.8994952925
            4.5899171549             0.0000477552             0.0001658284             0.0000007076             8.8899871904
            4.5910571549             0.0000477315             0.0001657049             0.0000006987             8.8804663287
            4.5921971549             0.0000477078             0.0001655814             0.0000006900             8.8709327198
            4.5933371549             0.0000476841             0.0001654581             0.0000006813             8.8613863767
            4.5944771549             0.0000476605             0.0001653350             0.0000006728             8.8518273127
            4.5956171549             0.0000476368             0.0001652119             0.0000006643             8.8422555413
            4.5967571549             0.0000476132             0.0001650890             0.0000006560             8.8326710767
            4.5978971549             0.0000475896             0.0001649662             0.0000006478             8.8230739332
            4.5990371549             0.0000475660             0.0001648435             0.0000006396             8.8134641254
            4.6001771549             0.0000475424             0.0001647209             0.0000006316             8.8038416686
            4.6013171549             0.0000475189             0.0001645985             0.0000006237             8.7942065782
            4.6024571549             0.0000474954             0.0001644761             0.0000006158             8.7845588699
            4.6035971549             0.0000474718             0.0001643539             0.0000006081             8.7748985600
            4.6047371549             0.0000474483             0.0001642319             0.0000006004             8.7652256651
            4.6058771549             0.0000474249             0.0001641099             0.0000005929             8.7555402020
            4.6070171549             0.0000474014             0.0001639881             0.0000005854             8.7458421879
            4.6081571549             0.0000473779             0.0001638663             0.0000005780             8.7361316407
            4.6092971549             0.0000473545             0.0001637447             0.0000005707             8.7264085781
            4.6104371549             0.0000473311             0.0001636233             0.0000005635             8.7166730186
            4.6115771549             0.0000473077             0.0001635019             0.0000005564             8.7069249809
            4.6127171549             0.0000472843             0.0001633807             0.0000005494             8.6971644840
            4.6138571549             0.0000472609             0.0001632596             0.0000005425             8.6873915474
            4.6149971549             0.0000472376             0.0001631386             0.0000005356             8.6776061908
            4.6161371549             0.0000472143             0.0001630177             0.0000005288             8.6678084344
            4.6172771549             0.0000471910             0.0001628969             0.0000005222             8.6579982986
            4.6184171549             0.0000471677             0.0001627763             0.0000005156             8.6481758043
            4.6195571549             0.0000471444             0.0001626558             0.0000005090             8.6383409728
            4.6206971549             0.0000471211             0.0001625354             0.0000005026             8.6284938254
            4.6218371549             0.0000470979             0.0001624151             0.0000004962             8.6186343842
            4.6229771549             0.0000470747             0.0001622949             0.0000004899             8.6087626714
            4.6241171549             0.0000470515             0.0001621749             0.0000004837             8.5988787096
            4.6252571549             0.0000470283             0.0001620549             0.0000004776             8.5889825218
            4.6263971549             0.0000470051             0.0001619351             0.0000004715             8.5790741313
            4.6275371549             0.0000469819             0.0001618154             0.0000004656             8.5691535617
            4.6286771549             0.0000469588             0.0001616959             0.0000004596             8.5592208370
            4.6298171549             0.0000469357             0.0001615764             0.0000004538             8.5492759815
            4.6309571549             0.0000469126             0.0001614571             0.0000004480             8.5393190201
            4.6320971549             0.0000468895             0.0001613379             0.0000004423             8.5293499777
            4.6332371549             0.0000468664             0.0001612188             0.0000004367             8.5193688797
            4.6343771549             0.0000468434             0.0001610998             0.0000004312             8.5093757518
            4.6355171549             0.0000468203             0.0001609809             0.0000004257             8.4993706202
            4.6366571549             0.0000467973             0.0001608621             0.0000004203             8.4893535112
            4.6377971549             0.0000467743             0.0001607435             0.0000004149             8.4793244516
            4.6389371549             0.0000467513             0.0001606250             0.0000004096             8.4692834686
            4.6400771549             0.0000467283             0.0001605066             0.0000004044             8.4592305895
            4.6412171549             0.0000467054             0.0001603883             0.0000003992             8.4491658421
            4.6423571549             0.0000466825             0.0001602701             0.0000003942             8.4390892546
            4.6434971549             0.0000466595             0.0001601521             0.0000003891             8.4290008554
            4.6446371549             0.0000466366             0.0001600341             0.0000003842             8.4189006733
            4.6457771549             0.0000466138             0.0001599163             0.0000003792             8.4087887375
            4.6469171549             0.0000465909             0.0001597986             0.0000003744             8.3986650774
            4.6480571549             0.0000465680             0.0001596810             0.0000003696             8.3885297228
            4.6491971549             0.0000465452             0.0001595635             0.0000003649             8.3783827038
            4.6503371549             0.0000465224             0.0001594462             0.0000003602             8.3682240510
            4.6514771549             0.0000464996             0.0001593289             0.0000003556             8.3580537951
            4.6526171549             0.0000464768             0.0001592118             0.0000003511             8.3478719672
            4.6537571549             0.0000464540             0.0001590948             0.0000003466             8.3376785989
            4.6548971549             0.0000464313             0.0001589779             0.0000003421             8.3274737218
            4.6560371549             0.0000464085             0.0001588611             0.0000003377             8.3172573681
            4.6571771549             0.0000463858             0.0001587444             0.0000003334             8.3070295702
            4.6583171549             0.0000463631             0.0001586279             0.0000003291             8.2967903610
            4.6594571549             0.0000463404             0.0001585114             0.0000003249             8.2865397735
            4.6605971549             0.0000463178             0.0001583951             0.0000003207             8.2762778410
            4.6617371549             0.0000462951             0.0001582789             0.0000003166             8.2660045974
            4.6628771549             0.0000462725             0.0001581628             0.0000003125             8.2557200766
            4.6640171549             0.0000462499             0.0001580468             0.0000003085             8.2454243132
            4.6651571549             0.0000462273             0.0001579309             0.0000003046             8.2351173417
            4.6662971549             0.0000462047             0.0001578152             0.0000003006             8.2247991971
            4.6674371549             0.0000461821             0.0001576995             0.0000002968             8.2144699149
            4.6685771549             0.0000461596             0.0001575840             0.0000002929             8.2041295306
            4.6697171549             0.0000461370             0.0001574686             0.0000002892             8.1937780801
            4.6708571549             0.0000461145             0.0001573532             0.0000002854             8.1834155999
            4.6719971549             0.0000460920             0.0001572380             0.0000002818             8.1730421264
            4.6731371549             0.0000460695             0.0001571230             0.0000002781             8.1626576965
            4.6742771549             0.0000460471             0.0001570080             0.0000002745             8.1522623475
            4.6754171549             0.0000460246             0.0001568931             0.0000002710             8.1418561169
            4.6765571549             0.0000460022             0.0001567784             0.0000002675             8.1314390424
            4.6776971549             0.0000459798             0.0001566637             0.0000002640             8.1210111623
            4.6788371549             0.0000459574             0.0001565492             0.0000002606             8.1105725149
            4.6799771549             0.0000459350             0.0001564348             0.0000002573             8.1001231390
            4.6811171549             0.0000459126             0.0001563205             0.0000002539             8.0896630736
            4.6822571549             0.0000458902             0.0001562063             0.0000002507             8.0791923581
            4.6833971549             0.0000458679             0.0001560922             0.0000002474             8.0687110320
            4.6845371549             0.0000458456             0.0001559783             0.0000002442             8.0582191354
            4.6856771549             0.0000458233             0.0001558644             0.0000002410             8.0477167085
            4.6868171549             0.0000458010             0.0001557507             0.0000002379             8.0372037919
            4.6879571549             0.0000457787             0.0001556370             0.0000002348             8.0266804262
            4.6890971549             0.0000457565             0.0001555235             0.0000002318             8.0161466528
            4.6902371549             0.0000457342             0.0001554101             0.0000002288             8.0056025130
            4.6913771549             0.0000457120             0.0001552968             0.0000002258             7.9950480484
            4.6925171549             0.0000456898             0.0001551836             0.0000002229             7.9844833012
            4.6936571549             0.0000456676             0.0001550705             0.0000002200             7.9739083135
            4.6947971549             0.0000456454             0.0001549575             0.0000002171             7.9633231281
            4.6959371549             0.0000456233             0.0001548447             0.0000002143             7.9527277877
            4.6970771549             0.0000456011             0.0001547319             0.0000002115             7.9421223354
            4.6982171549             0.0000455790             0.0001546192             0.0000002088             7.9315068148
            4.6993571549             0.0000455569             0.0001545067             0.0000002060             7.9208812696
            4.7004971549             0.0000455348             0.0001543943             0.0000002034             7.9102457436
            4.7016371549             0.0000455127             0.0001542820             0.0000002007             7.8996002813
            4.7027771549             0.0000454907             0.0001541698             0.0000001981             7.8889449272
            4.7039171549             0.0000454686             0.0001540577             0.0000001955             7.8782797260
            4.7050571549             0.0000454466             0.0001539457             0.0000001930             7.8676047230
            4.7061971549             0.0000454246             0.0001538338             0.0000001904             7.8569199634
            4.7073371549             0.0000454026             0.0001537220             0.0000001880             7.8462254931
            4.7084771549             0.0000453806             0.0001536103             0.0000001855             7.8355213577
            4.7096171549             0.0000453586             0.0001534988             0.0000001831             7.8248076037
            4.7107571549             0.0000453367             0.0001533873             0.0000001807             7.8140842774
            4.7118971549             0.0000453147             0.0001532760             0.0000001783             7.8033514256
            4.7130371549             0.0000452928             0.0001531647             0.0000001760             7.7926090953
            4.7141771549             0.0000452709             0.0001530536             0.0000001737             7.7818573337
            4.7153171549             0.0000452490             0.0001529426             0.0000001714             7.7710961884
            4.7164571549             0.0000452272             0.0001528317             0.0000001692             7.7603257072
            4.7175971549             0.0000452053             0.0001527209             0.0000001670             7.7495459381
            4.7187371549             0.0000451835             0.0001526102             0.0000001648             7.7387569294
            4.7198771549             0.0000451616             0.0001524996             0.0000001626             7.7279587297
            4.7210171549             0.0000451398             0.0001523891             0.0000001605             7.7171513879
            4.7221571549             0.0000451180             0.0001522787             0.0000001584             7.7063349529
            4.7232971549             0.0000450963             0.0001521684             0.0000001563             7.6955094742
            4.7244371549             0.0000450745             0.0001520583             0.0000001542             7.6846750013
            4.7255771549             0.0000450528             0.0001519482             0.0000001522             7.6738315840
            4.7267171549             0.0000450310             0.0001518383             0.0000001502             7.6629792725
            4.7278571549             0.0000450093             0.0001517284             0.0000001482             7.6521181170
            4.7289971549             0.0000449876             0.0001516187             0.0000001463             7.6412481682
            4.7301371549             0.0000449659             0.0001515090             0.0000001444             7.6303694768
            4.7312771549             0.0000449443             0.0001513995             0.0000001425             7.6194820939
            4.7324171549             0.0000449226             0.0001512901             0.0000001406             7.6085860709
            4.7335571549             0.0000449010             0.0001511808             0.0000001387             7.5976814592
            4.7346971549             0.0000448794             0.0001510716             0.0000001369             7.5867683107
            4.7358371549             0.0000448578             0.0001509624             0.0000001351             7.5758466773
            4.7369771549             0.0000448362             0.0001508534             0.0000001333             7.5649166113
            4.7381171549             0.0000448146             0.0001507445             0.0000001316             7.5539781653
            4.7392571549             0.0000447930             0.0001506357             0.0000001298             7.5430313919
            4.7403971549             0.0000447715             0.0001505271             0.0000001281             7.5320763440
            4.7415371549             0.0000447500             0.0001504185             0.0000001264             7.5211130749
